0 0.9285
10000 2362.46
20000 2000.56
30000 2179.7
40000 2033.85
50000 2143.03
60000 2433.3
70000 2122.97
80000 1964.92
90000 2189.93
100000 2147.01
110000 2084.23
120000 2119.14
130000 2245.04
140000 2660.38
150000 2234.7
160000 2182.76
170000 2188.76
180000 2271.07
190000 2161.03
200000 2131.08
210000 2146.57
220000 2084.83
230000 2065.95
240000 1975.23
250000 2090.63
260000 1971.52
270000 2217.03
280000 2130.21
290000 2201.32
300000 2931.34
310000 2493.53
320000 2312.84
330000 2157.77
340000 2209.91
350000 2214.46
360000 2026.97
370000 2160.79
380000 2189.51
390000 2173.05
400000 2166.15
410000 2188.55
420000 2196.19
430000 2148.29
440000 2207.52
450000 2194.17
460000 2143.44
470000 2133.54
480000 2139.15
490000 2231.63
500000 2206.62
510000 3333.31
520000 2580.87
530000 2369.32
540000 2302.22
550000 2310.92
560000 2294.71
570000 2246.43
580000 2095.58
590000 2153.15
600000 2228.25
610000 2239.05
620000 2131.99
630000 2089.99
640000 2186.18
650000 2164.24
660000 2121.62
670000 2200.93
680000 2169.98
690000 2238.94
700000 2105.54
710000 2134.83
720000 2081.81
730000 2270.44
740000 2266.99
750000 2261.36
760000 2245.26
770000 2151.02
780000 2242.14
790000 2167.86
800000 2066.24
810000 2152.58
820000 2111.83
830000 2029.05
840000 2089.14
850000 1992.8
860000 2099
870000 2233.22
880000 2058.92
890000 2045.62
900000 2098.58
910000 2063.48
920000 2104
930000 2104.12
940000 2184.71
950000 2226.27
960000 2268.35
970000 2078.74
980000 2096.82
990000 2067.22
1000000 2085.06
1010000 2191.03
1020000 2113.95
1030000 4653.05
1040000 2586.04
1050000 2464.11
1060000 2410.1
1070000 2288.45
1080000 2197.22
1090000 2244.41
1100000 2180.86
1110000 2136.28
1120000 2263
1130000 2332.46
1140000 2200.11
1150000 2243.5
1160000 2178.67
1170000 2145.22
1180000 2132.48
1190000 2152.84
1200000 2212.64
1210000 2216.08
1220000 2225.43
1230000 2105.32
1240000 2178.86
1250000 2153.98
1260000 2222.99
1270000 2233.24
1280000 2272.23
1290000 2187.68
1300000 2257.96
1310000 2271.93
1320000 2219.62
1330000 2208.18
1340000 2159.33
1350000 2141.12
1360000 2211.58
1370000 2177.84
1380000 2154.02
1390000 2305.02
1400000 2183.08
1410000 2210.95
1420000 2230.25
1430000 2127.32
1440000 2144.78
1450000 2281.03
1460000 2223.25
1470000 2099.11
1480000 2280.12
1490000 2160.21
1500000 2192.66
1510000 2178.38
1520000 2185.52
1530000 2268.06
1540000 2199.47
1550000 2241.45
1560000 2336.82
1570000 2151.75
1580000 2155.26
1590000 2145.45
1600000 2190.14
1610000 2195.89
1620000 2213.62
1630000 2176.77
1640000 2141.25
1650000 2275.54
1660000 2153.94
1670000 2164.72
1680000 2193.22
1690000 2136.13
1700000 2170.56
1710000 2053.57
1720000 2208.38
1730000 2162.58
1740000 2238.51
1750000 2141.26
1760000 2143.73
1770000 2086.35
1780000 6414.18
1790000 2624.36
1800000 2451.94
1810000 2460.6
1820000 2500.65
1830000 2310.65
1840000 2330.66
1850000 2428.29
1860000 2378.93
1870000 2328.26
1880000 2409.07
1890000 2343.44
1900000 2302.9
1910000 2378.3
1920000 2297.2
1930000 2256.41
1940000 2227.47
1950000 2232.25
1960000 2210.42
1970000 2253.76
1980000 2262.06
1990000 2272.15
2000000 2234.57
2010000 2228.22
2020000 2171.04
2030000 2249.14
2040000 2183.27
2050000 2251.74
2060000 2216.09
2070000 2190.54
2080000 2275.42
2090000 2308.13
2100000 2190.85
2110000 2289.85
2120000 2203.09
2130000 2135.51
2140000 2129.45
2150000 2137.2
2160000 2216.72
2170000 2249.34
2180000 2309.49
2190000 2225.86
2200000 2196.34
2210000 2212.93
2220000 2276.82
2230000 2230.11
2240000 2404.38
2250000 2311.39
2260000 2358.63
2270000 2271.17
2280000 2275.05
2290000 2333.29
2300000 2292.45
2310000 2389.19
2320000 2344.12
2330000 2262.98
2340000 2352.73
2350000 2318.83
2360000 2345.07
2370000 2276.71
2380000 2402.23
2390000 2213.5
2400000 2245.02
2410000 2166.7
2420000 2129.46
2430000 2323.67
2440000 2240.65
2450000 2254.22
2460000 2229.18
2470000 2278.43
2480000 2225.05
2490000 2271.96
2500000 2394.22
2510000 2410.37
2520000 2279.21
2530000 2304.79
2540000 2308.13
2550000 2229.25
2560000 2249.45
2570000 2445.93
2580000 2496.37
2590000 2505.57
2600000 2349.16
2610000 2256.09
2620000 2357.91
2630000 2315.29
2640000 2265.22
2650000 2288.77
2660000 2225
2670000 2315.56
2680000 2450.8
2690000 2337.08
2700000 2320.58
2710000 2339.41
2720000 2341.34
2730000 2400.68
2740000 2279.68
2750000 2342.58
2760000 2323.74
2770000 2280.67
2780000 2303.97
2790000 2248.05
2800000 2337.39
2810000 2277.25
2820000 2310.66
2830000 2427.87
2840000 2376.17
2850000 2270.01
2860000 2318.57
2870000 2246.65
2880000 2230.17
2890000 2221.97
2900000 2286.91
2910000 2356.3
2920000 2181.05
2930000 2340.81
2940000 2257.37
2950000 2250.53
2960000 2161.09
2970000 2227.55
2980000 2229.57
