0 4.2627
10000 2599.95
20000 2085.03
30000 2143.67
40000 2003.82
50000 2159.16
60000 2091.94
70000 2002.23
80000 2094.05
90000 1946.41
100000 2138.87
110000 2149.25
120000 2189.03
130000 2079.86
140000 2289.89
150000 2188.51
160000 2219.14
170000 2108.61
180000 2052.5
190000 2009.92
200000 2046.57
210000 2238.38
220000 2094.39
230000 2045.75
240000 2019.44
250000 2065.33
260000 2002.8
270000 2164.99
280000 2251.29
290000 2205.41
300000 2191.71
310000 2126.78
320000 2149.07
330000 2062.42
340000 2182.38
350000 2094.21
360000 2132.49
370000 2105
380000 2094.2
390000 2143.94
400000 2139.64
410000 2183.01
420000 2030.21
430000 2055.19
440000 2047.3
450000 2054.23
460000 2072.75
470000 2287.72
480000 2272.82
490000 2174.75
500000 2160.17
510000 2198.01
520000 2203.13
530000 2224.96
540000 2275.92
550000 2238.04
560000 2150.73
570000 2186.14
580000 2130.43
590000 2051.85
600000 2080.31
610000 2157.17
620000 2127.05
630000 2081.31
640000 2074.54
650000 2060.68
660000 2048.82
670000 2060.68
680000 2174.02
690000 2128.07
700000 2120.77
710000 2070.16
720000 2099.63
730000 2168.18
740000 2233.28
750000 2232.57
760000 2166.16
770000 2173.5
780000 2166.16
790000 2113.95
800000 2128.09
810000 2160.69
820000 2116.62
830000 2091.17
840000 2092.71
850000 2052.8
860000 2113.42
870000 2138.09
880000 2122.51
890000 2070.57
900000 2034.63
910000 2082.3
920000 2058.93
930000 2044.52
940000 2039.71
950000 2209.4
960000 2105.79
970000 2195.74
980000 2116.92
990000 2078.24
1000000 2057.82
1010000 2136.51
1020000 2161.51
1030000 2096.38
1040000 2095.74
1050000 2082.39
1060000 2186.41
1070000 2082.18
1080000 2084.22
1090000 2161.4
1100000 2078.23
1110000 2109.07
1120000 2086.36
1130000 2193.6
1140000 2156.28
1150000 2173.14
1160000 2247.04
1170000 2097.74
1180000 2100.36
1190000 2125.24
1200000 2198.06
1210000 2149.31
1220000 2152.34
1230000 2226.97
