0 2485.68
10000 3889.56
20000 3104.59
30000 3024.06
40000 3286.05
50000 3136.7
60000 2993.97
70000 3662.25
80000 2988.88
90000 3062.94
100000 3499.35
110000 3033.11
120000 3127.63
130000 3012.62
140000 4766.76
150000 3124.29
160000 3021.53
170000 3268.01
180000 2976.96
190000 3137.85
200000 3587.24
210000 3047.87
220000 3105.81
230000 3500.6
240000 2995.92
250000 3089.13
260000 2993.07
270000 7389.92
280000 3145.12
290000 2970.76
300000 3280.83
310000 2998.72
320000 3128.76
330000 3561.06
340000 3004.5
350000 3047.45
360000 3001.4
370000 3475.38
380000 3059.38
390000 3005.1
400000 4459.01
410000 3137
420000 3025.9
430000 3217.08
440000 3029.24
450000 3091.74
460000 3622.35
470000 3014.15
480000 3128.5
490000 3001.76
500000 3488.81
510000 3096.78
520000 2990.65
530000 10650.2
540000 2994.78
550000 3112.74
560000 3211.75
570000 2995.39
580000 3082.58
590000 3636.53
600000 2991.7
610000 3057.43
620000 3014.39
630000 3459.64
640000 3133.87
650000 2969.79
660000 4424.33
670000 3001.23
680000 3129.97
690000 3216.84
700000 2996.18
710000 3105.85
720000 2984.64
730000 3612.38
740000 3104.83
750000 3013.28
760000 3431.25
770000 2969.81
780000 3133.37
790000 6932.15
800000 3007.77
810000 3062.5
820000 3261.54
830000 2980.08
840000 3083.83
850000 2989.42
860000 3545.22
870000 3119.91
880000 2973.99
890000 3418.89
900000 3001.13
910000 3124.62
920000 4405.73
930000 3009.63
940000 3052.84
950000 2976.48
960000 3281.27
970000 3059.69
980000 3004.69
990000 3574.07
1000000 3159.27
1010000 2992.36
1020000 3433.71
1030000 2984.32
1040000 3066
1050000 18209
1060000 3036.94
1070000 3072.54
1080000 2971.96
1090000 3271.23
1100000 3061.68
1110000 2974.47
1120000 3572.1
1130000 3003.86
1140000 3107.47
1150000 3418.84
1160000 2995.22
1170000 3073.35
1180000 4462.02
1190000 2987.7
1200000 3025.87
1210000 2996.82
1220000 3224.51
1230000 3109.13
1240000 2992.77
1250000 3558.04
1260000 2948.63
1270000 3126.07
1280000 3416.39
1290000 2961.86
1300000 3095.13
1310000 2963.53
1320000 6805.75
1330000 3049.45
1340000 3001.88
1350000 3212.1
1360000 3124.72
1370000 2969.58
1380000 3556.11
1390000 3019.97
1400000 3072.16
1410000 3472.07
1420000 3006.35
1430000 3072.59
1440000 3002.31
1450000 4426.96
1460000 3050.88
1470000 2968.66
1480000 3284.84
1490000 2989.02
1500000 3123.89
1510000 3555.31
1520000 3005.69
1530000 3058.18
1540000 2987.4
1550000 3460.79
1560000 3066.96
1570000 3004.09
1580000 10714.1
1590000 3119.12
1600000 2962.32
1610000 3229.25
1620000 2962.17
1630000 3048.26
1640000 3604.7
1650000 2994.54
1660000 3076.88
1670000 2964.15
1680000 3459.88
1690000 3060.76
1700000 3005.43
1710000 4364.33
1720000 2981.23
1730000 3084.78
1740000 3221.73
1750000 3000.38
1760000 3062.79
