0 0.6812
10000 2253.42
20000 2410.31
30000 2100.9
40000 2075.63
50000 2226.44
60000 2327.15
70000 2144.99
80000 1991.13
90000 2237.96
100000 2212.8
110000 2159.02
120000 2183.2
130000 2310.83
140000 2256.81
150000 2228.15
160000 2288.98
170000 2329.68
180000 2303.05
190000 2197.89
200000 2171.28
210000 2179.1
220000 2121.68
230000 2102.28
240000 2020.84
250000 2168.57
260000 2032.23
270000 2300.95
280000 2250.92
290000 2336.92
300000 2339.49
310000 2409.86
320000 2350.74
330000 2303.86
340000 2285.88
350000 2303.29
360000 2110.09
370000 2263.22
380000 2260.57
390000 2282.41
400000 2207.05
410000 2249.02
420000 2249.34
430000 2206.22
440000 2268.46
450000 2244.84
460000 2166.19
470000 2149.76
480000 2260.38
490000 2264.35
500000 2262.33
510000 2214.16
520000 2284.57
530000 2250.4
540000 2275.54
550000 2364.74
560000 2375.34
570000 2344.77
580000 2219.44
590000 2254.7
600000 2314.33
610000 2286.78
620000 2239.5
630000 2183.63
640000 2299.88
650000 2348.06
660000 2189.54
670000 2273.95
680000 2326.36
690000 2326.42
700000 2180.51
710000 2187.64
720000 2136.93
730000 2347.75
740000 2378.79
750000 2346.16
760000 2342.84
770000 2240.33
780000 2363.18
790000 2236.46
800000 2162.56
810000 2236.07
820000 2237.85
830000 2222.59
840000 2134.67
850000 2063.89
860000 2192.29
870000 2303.96
880000 2108.32
890000 2101.89
900000 2143.7
910000 2113.24
920000 2123.77
930000 2144.92
940000 2211.24
950000 2292.49
960000 2306.69
970000 2107.05
980000 2175.08
990000 2093.63
1000000 2112.51
1010000 2250.88
1020000 2151.59
1030000 2254.9
1040000 2318.8
1050000 2215.51
1060000 2307.39
1070000 2227.45
1080000 2173.39
1090000 2291.5
1100000 2176.45
1110000 2159.01
1120000 2291.68
1130000 2423.28
1140000 2220.56
1150000 2306.33
1160000 2222.51
1170000 2195.02
1180000 2195.23
1190000 2242.44
1200000 2251.6
1210000 2275.8
1220000 2285.45
1230000 2172.26
1240000 2259.41
1250000 2237.61
1260000 2310.36
1270000 2344.11
1280000 2350
1290000 2257.28
1300000 2313.51
1310000 2355.05
1320000 2334.29
1330000 2381.57
1340000 2231.77
1350000 2199.92
1360000 2280.42
1370000 2284.22
1380000 2217.57
1390000 2359.95
1400000 2247.32
1410000 2293.35
1420000 2298.39
1430000 2224.1
1440000 2280.58
1450000 2344.93
